Channel,Phase,ADC,TOT_10bit,TOT_12bit,ToA
0,14,0,70,70,0
0,15,0,0,0,0
0,0,0,72,72,0
0,1,0,71,71,0
0,2,0,70,70,0
0,3,0,71,71,0
0,4,0,71,71,0
0,5,0,72,72,0
0,6,0,72,72,0
0,7,0,71,71,0
0,8,0,73,73,0
0,9,0,71,71,0
0,10,0,70,70,0
0,11,0,71,71,0
0,12,0,72,72,0
0,13,0,72,72,0
0,14,0,72,72,0
0,15,0,0,0,0
0,0,0,71,71,0
0,1,0,72,72,0
0,2,0,70,70,0
0,3,0,72,72,0
0,4,0,70,70,0
0,5,0,73,73,0
0,6,0,72,72,0
0,7,0,72,72,0
0,8,0,72,72,0
0,9,0,69,69,0
0,10,0,71,71,0
0,11,0,72,72,0
0,12,0,72,72,0
0,13,0,71,71,0
0,14,0,72,72,0
0,15,0,0,0,0
0,0,0,72,72,0
0,1,0,72,72,0
0,2,0,68,68,0
0,3,0,70,70,0
0,4,0,70,70,0
0,5,0,71,71,0
0,6,0,72,72,0
0,7,0,69,69,0
0,8,0,72,72,0
0,9,0,70,70,0
0,10,0,72,72,0
0,11,0,73,73,0
0,12,0,71,71,0
0,13,0,71,71,0
0,14,0,72,72,0
0,15,0,0,0,0
0,0,0,72,72,0
0,1,0,71,71,0
0,2,0,70,70,0
0,3,0,72,72,0
0,4,0,72,72,0
0,5,0,71,71,0
0,6,0,72,72,0
0,7,0,0,0,0
0,8,0,0,0,0
0,9,0,0,0,0
0,10,0,0,0,0
0,11,0,0,0,0
0,12,0,0,0,0
0,13,0,0,0,0
0,14,0,0,0,0
0,15,0,0,0,0
0,0,0,0,0,0
0,1,0,0,0,0
0,2,0,0,0,0
0,3,0,0,0,0
0,4,0,0,0,0
0,5,0,0,0,0
0,6,0,0,0,0
1,7,58,0,0,0
1,8,60,0,0,0
1,9,59,0,0,0
1,10,59,0,0,0
1,11,59,0,0,0
1,12,60,0,0,0
1,13,63,0,0,0
1,14,61,0,0,0
1,15,0,0,0,0
1,0,59,0,0,0
1,1,62,0,0,0
1,2,61,0,0,0
1,3,61,0,0,0
1,4,58,0,0,0
1,5,61,0,0,0
1,6,61,0,0,0
1,7,61,0,0,0
1,8,64,0,0,0
1,9,65,0,0,0
1,10,73,0,0,0
1,11,84,0,0,0
1,12,95,0,0,0
1,13,111,0,0,0
1,14,119,0,0,0
1,15,0,0,0,0
1,0,133,0,0,0
1,1,138,0,0,0
1,2,136,0,0,0
1,3,133,0,0,0
1,4,128,0,0,0
1,5,123,0,0,0
1,6,60,0,0,0
1,7,0,0,0,0
1,8,108,0,0,0
1,9,101,0,0,0
1,10,97,0,0,0
1,11,93,0,0,0
1,12,88,0,0,0
1,13,90,0,0,0
1,14,84,0,0,0
1,15,0,0,0,0
1,0,80,0,0,0
1,1,78,0,0,0
1,2,76,0,0,0
1,3,73,0,0,0
1,4,72,0,0,0
1,5,72,0,0,0
1,6,118,0,0,0
1,7,72,0,0,0
1,8,72,0,0,0
1,9,72,0,0,0
1,10,69,0,0,0
1,11,72,0,0,0
1,12,70,0,0,0
1,13,73,0,0,0
1,14,69,0,0,0
1,15,0,0,0,0
1,0,72,0,0,0
1,1,69,0,0,0
1,2,69,0,0,0
1,3,68,0,0,0
1,4,66,0,0,0
1,5,68,0,0,0
1,6,72,0,0,0
1,7,68,0,0,0
1,8,69,0,0,0
1,9,67,0,0,0
1,10,67,0,0,0
1,11,70,0,0,0
1,12,68,0,0,0
1,13,72,0,0,0
1,14,68,0,0,0
1,15,0,0,0,0
1,0,69,0,0,0
1,1,67,0,0,0
1,2,68,0,0,0
1,3,67,0,0,0
1,4,65,0,0,0
1,5,65,0,0,0
1,6,68,0,0,0
1,7,64,0,0,0
1,8,67,0,0,0
1,9,65,0,0,0
1,10,63,0,0,0
1,11,65,0,0,0
1,12,66,0,0,0
1,13,66,0,0,0
1,14,66,0,0,0
1,15,0,0,0,0
1,0,66,0,0,0
1,1,65,0,0,0
1,2,65,0,0,0
1,3,67,0,0,0
1,4,63,0,0,0
1,5,65,0,0,0
1,6,68,0,0,0
1,7,65,0,0,0
1,8,65,0,0,0
1,9,64,0,0,0
1,10,60,0,0,0
1,11,64,0,0,0
1,12,65,0,0,0
1,13,65,0,0,0
1,14,64,0,0,0
1,15,0,0,0,0
1,0,64,0,0,0
1,1,64,0,0,0
1,2,64,0,0,0
1,3,66,0,0,0
1,4,62,0,0,0
1,5,63,0,0,0
1,6,64,0,0,0
1,7,64,0,0,0
1,8,65,0,0,0
1,9,62,0,0,0
1,10,64,0,0,0
1,11,62,0,0,0
1,12,63,0,0,0
1,13,64,0,0,0
1,14,62,0,0,0
1,15,0,0,0,0
1,0,64,0,0,0
1,1,64,0,0,0
1,2,64,0,0,0
1,3,65,0,0,0
1,4,61,0,0,0
1,5,62,0,0,0
1,6,64,0,0,0
1,7,64,0,0,0
1,8,60,0,0,0
1,9,64,0,0,0
1,10,63,0,0,0
1,11,61,0,0,0
1,12,63,0,0,0
1,13,63,0,0,0
1,14,62,0,0,0
1,15,0,0,0,0
1,0,64,0,0,0
1,1,65,0,0,0
1,2,63,0,0,0
1,3,62,0,0,0
1,4,63,0,0,0
1,5,63,0,0,0
1,6,61,0,0,0
1,7,62,0,0,0
1,8,61,0,0,0
1,9,64,0,0,0
1,10,63,0,0,0
1,11,64,0,0,0
1,12,62,0,0,0
1,13,62,0,0,0
1,14,60,0,0,0
1,15,0,0,0,0
1,0,64,0,0,0
1,1,65,0,0,0
1,2,61,0,0,0
1,3,61,0,0,0
1,4,61,0,0,0
1,5,62,0,0,0
1,6,62,0,0,0
1,7,0,0,0,0
1,8,0,0,0,0
1,9,0,0,0,0
1,10,0,0,0,0
1,11,0,0,0,0
1,12,0,0,0,0
1,13,0,0,0,0
1,14,0,0,0,0
1,15,0,0,0,0
1,0,0,0,0,0
1,1,0,0,0,0
1,2,0,0,0,0
1,3,0,0,0,0
1,4,0,0,0,0
1,5,0,0,0,0
1,6,0,0,0,0
2,7,77,0,0,0
2,8,80,0,0,0
2,9,80,0,0,0
2,10,79,0,0,0
2,11,79,0,0,0
2,12,79,0,0,0
2,13,78,0,0,0
2,14,77,0,0,0
2,15,0,0,0,0
2,0,80,0,0,0
2,1,80,0,0,0
2,2,79,0,0,0
2,3,78,0,0,0
2,4,79,0,0,0
2,5,80,0,0,0
2,6,78,0,0,0
2,7,82,0,0,0
2,8,81,0,0,0
2,9,84,0,0,0
2,10,93,0,0,0
2,11,104,0,0,0
2,12,117,0,0,0
2,13,129,0,0,0
2,14,138,0,0,0
2,15,0,0,0,0
2,0,152,0,0,0
2,1,156,0,0,0
2,2,154,0,0,0
2,3,153,0,0,0
2,4,151,0,0,0
2,5,143,0,0,0
2,6,77,0,0,0
2,7,0,0,0,0
2,8,124,0,0,0
2,9,118,0,0,0
2,10,114,0,0,0
2,11,111,0,0,0
2,12,106,0,0,479
2,13,104,0,0,391
2,14,98,0,0,367
2,15,0,0,0,0
2,0,97,0,0,223
2,1,95,0,0,159
2,2,93,0,0,95
2,3,93,0,0,23
2,4,97,0,0,967
2,5,90,0,0,919
2,6,138,0,0,0
2,7,92,0,0,783
2,8,92,0,0,727
2,9,88,0,0,679
2,10,89,0,0,615
2,11,88,0,0,527
2,12,89,0,0,0
2,13,88,0,0,0
2,14,86,0,0,0
2,15,0,0,0,0
2,0,85,0,0,0
2,1,87,0,0,0
2,2,85,0,0,0
2,3,89,0,0,0
2,4,89,0,0,0
2,5,86,0,0,0
2,6,92,0,0,871
2,7,85,0,0,0
2,8,88,0,0,0
2,9,82,0,0,0
2,10,84,0,0,0
2,11,88,0,0,0
2,12,85,0,0,0
2,13,87,0,0,0
2,14,82,0,0,0
2,15,0,0,0,0
2,0,83,0,0,0
2,1,85,0,0,0
2,2,84,0,0,0
2,3,84,0,0,0
2,4,86,0,0,0
2,5,85,0,0,0
2,6,88,0,0,0
2,7,84,0,0,0
2,8,86,0,0,0
2,9,82,0,0,0
2,10,85,0,0,0
2,11,84,0,0,0
2,12,84,0,0,0
2,13,85,0,0,0
2,14,82,0,0,0
2,15,0,0,0,0
2,0,82,0,0,0
2,1,85,0,0,0
2,2,81,0,0,0
2,3,83,0,0,0
2,4,86,0,0,0
2,5,83,0,0,0
2,6,85,0,0,0
2,7,84,0,0,0
2,8,83,0,0,0
2,9,81,0,0,0
2,10,83,0,0,0
2,11,82,0,0,0
2,12,84,0,0,0
2,13,84,0,0,0
2,14,82,0,0,0
2,15,0,0,0,0
2,0,82,0,0,0
2,1,83,0,0,0
2,2,81,0,0,0
2,3,84,0,0,0
2,4,82,0,0,0
2,5,80,0,0,0
2,6,82,0,0,0
2,7,84,0,0,0
2,8,82,0,0,0
2,9,80,0,0,0
2,10,81,0,0,0
2,11,81,0,0,0
2,12,83,0,0,0
2,13,84,0,0,0
2,14,80,0,0,0
2,15,0,0,0,0
2,0,81,0,0,0
2,1,78,0,0,0
2,2,80,0,0,0
2,3,84,0,0,0
2,4,81,0,0,0
2,5,79,0,0,0
2,6,84,0,0,0
2,7,81,0,0,0
2,8,80,0,0,0
2,9,81,0,0,0
2,10,80,0,0,0
2,11,80,0,0,0
2,12,81,0,0,0
2,13,86,0,0,0
2,14,80,0,0,0
2,15,0,0,0,0
2,0,81,0,0,0
2,1,81,0,0,0
2,2,79,0,0,0
2,3,81,0,0,0
2,4,81,0,0,0
2,5,81,0,0,0
2,6,84,0,0,0
2,7,81,0,0,0
2,8,80,0,0,0
2,9,80,0,0,0
2,10,80,0,0,0
2,11,81,0,0,0
2,12,81,0,0,0
2,13,82,0,0,0
2,14,80,0,0,0
2,15,0,0,0,0
2,0,83,0,0,0
2,1,81,0,0,0
2,2,80,0,0,0
2,3,81,0,0,0
2,4,81,0,0,0
2,5,77,0,0,0
2,6,81,0,0,0
2,7,0,0,0,0
2,8,0,0,0,0
2,9,0,0,0,0
2,10,0,0,0,0
2,11,0,0,0,0
2,12,0,0,0,0
2,13,0,0,0,0
2,14,0,0,0,0
2,15,0,0,0,0
2,0,0,0,0,0
2,1,0,0,0,0
2,2,0,0,0,0
2,3,0,0,0,0
2,4,0,0,0,0
2,5,0,0,0,0
2,6,0,0,0,0
3,7,132,0,0,0
3,8,129,0,0,0
3,9,131,0,0,0
3,10,130,0,0,0
3,11,128,0,0,0
3,12,130,0,0,0
3,13,130,0,0,0
3,14,133,0,0,0
3,15,0,0,0,0
3,0,129,0,0,0
3,1,132,0,0,0
3,2,131,0,0,0
3,3,130,0,0,0
3,4,133,0,0,0
3,5,131,0,0,0
3,6,131,0,0,0
3,7,134,0,0,0
3,8,134,0,0,0
3,9,144,0,0,0
3,10,149,0,0,0
3,11,165,0,0,0
3,12,177,0,0,0
3,13,191,0,0,0
3,14,206,0,0,0
3,15,0,0,0,0
3,0,216,0,0,0
3,1,219,0,0,0
3,2,221,0,0,0
3,3,211,0,0,0
3,4,208,0,0,0
3,5,202,0,0,0
3,6,129,0,0,0
3,7,0,0,0,0
3,8,180,0,0,0
3,9,175,0,0,479
3,10,168,0,0,423
3,11,162,0,0,351
3,12,159,0,0,295
3,13,156,0,0,231
3,14,156,0,0,159
3,15,0,0,0,0
3,0,150,0,0,39
3,1,148,0,0,999
3,2,148,0,0,927
3,3,144,0,0,871
3,4,146,0,0,799
3,5,141,0,0,735
3,6,197,0,0,0
3,7,142,0,0,607
3,8,142,0,0,551
3,9,142,0,0,0
3,10,141,0,0,0
3,11,140,0,0,0
3,12,142,0,0,0
3,13,143,0,0,0
3,14,143,0,0,0
3,15,0,0,0,0
3,0,139,0,0,0
3,1,141,0,0,0
3,2,141,0,0,0
3,3,139,0,0,0
3,4,139,0,0,0
3,5,139,0,0,0
3,6,145,0,0,679
3,7,138,0,0,0
3,8,136,0,0,0
3,9,136,0,0,0
3,10,139,0,0,0
3,11,139,0,0,0
3,12,138,0,0,0
3,13,140,0,0,0
3,14,138,0,0,0
3,15,0,0,0,0
3,0,138,0,0,0
3,1,140,0,0,0
3,2,137,0,0,0
3,3,135,0,0,0
3,4,139,0,0,0
3,5,136,0,0,0
3,6,140,0,0,0
3,7,136,0,0,0
3,8,137,0,0,0
3,9,137,0,0,0
3,10,136,0,0,0
3,11,136,0,0,0
3,12,138,0,0,0
3,13,137,0,0,0
3,14,137,0,0,0
3,15,0,0,0,0
3,0,137,0,0,0
3,1,136,0,0,0
3,2,136,0,0,0
3,3,135,0,0,0
3,4,140,0,0,0
3,5,137,0,0,0
3,6,136,0,0,0
3,7,136,0,0,0
3,8,134,0,0,0
3,9,136,0,0,0
3,10,135,0,0,0
3,11,136,0,0,0
3,12,136,0,0,0
3,13,136,0,0,0
3,14,138,0,0,0
3,15,0,0,0,0
3,0,138,0,0,0
3,1,137,0,0,0
3,2,133,0,0,0
3,3,134,0,0,0
3,4,136,0,0,0
3,5,136,0,0,0
3,6,135,0,0,0
3,7,136,0,0,0
3,8,134,0,0,0
3,9,136,0,0,0
3,10,133,0,0,0
3,11,133,0,0,0
3,12,133,0,0,0
3,13,134,0,0,0
3,14,138,0,0,0
3,15,0,0,0,0
3,0,134,0,0,0
3,1,136,0,0,0
3,2,134,0,0,0
3,3,136,0,0,0
3,4,136,0,0,0
3,5,136,0,0,0
3,6,133,0,0,0
3,7,133,0,0,0
3,8,136,0,0,0
3,9,136,0,0,0
3,10,131,0,0,0
3,11,134,0,0,0
3,12,136,0,0,0
3,13,133,0,0,0
3,14,136,0,0,0
3,15,0,0,0,0
3,0,136,0,0,0
3,1,136,0,0,0
3,2,133,0,0,0
3,3,133,0,0,0
3,4,134,0,0,0
3,5,133,0,0,0
3,6,133,0,0,0
3,7,133,0,0,0
3,8,136,0,0,0
3,9,136,0,0,0
3,10,134,0,0,0
3,11,135,0,0,0
3,12,133,0,0,0
3,13,134,0,0,0
3,14,136,0,0,0
3,15,0,0,0,0
3,0,134,0,0,0
3,1,136,0,0,0
3,2,133,0,0,0
3,3,133,0,0,0
3,4,134,0,0,0
3,5,133,0,0,0
3,6,131,0,0,0
3,7,0,0,0,0
3,8,0,0,0,0
3,9,0,0,0,0
3,10,0,0,0,0
3,11,0,0,0,0
3,12,0,0,0,0
3,13,0,0,0,0
3,14,0,0,0,0
3,15,0,0,0,0
3,0,0,0,0,0
3,1,0,0,0,0
3,2,0,0,0,0
3,3,0,0,0,0
3,4,0,0,0,0
3,5,0,0,0,0
3,6,0,0,0,0
4,7,130,0,0,0
4,8,127,0,0,0
4,9,129,0,0,0
4,10,131,0,0,0
4,11,131,0,0,0
4,12,129,0,0,0
4,13,129,0,0,0
4,14,129,0,0,0
4,15,0,0,0,0
4,0,130,0,0,0
4,1,131,0,0,0
4,2,126,0,0,0
4,3,132,0,0,0
4,4,132,0,0,0
4,5,130,0,0,0
4,6,128,0,0,0
4,7,132,0,0,0
4,8,133,0,0,0
4,9,138,0,0,0
4,10,152,0,0,0
4,11,165,0,0,0
4,12,178,0,0,0
4,13,190,0,0,0
4,14,200,0,0,0
4,15,0,0,0,0
4,0,217,0,0,0
4,1,217,0,0,0
4,2,213,0,0,0
4,3,214,0,0,0
4,4,208,0,0,0
4,5,198,0,0,0
4,6,129,0,0,0
4,7,0,0,0,0
4,8,180,0,0,0
4,9,175,0,0,487
4,10,171,0,0,415
4,11,164,0,0,351
4,12,160,0,0,295
4,13,153,0,0,231
4,14,152,0,0,207
4,15,0,0,0,0
4,0,152,0,0,39
4,1,148,0,0,999
4,2,144,0,0,975
4,3,147,0,0,863
4,4,144,0,0,807
4,5,142,0,0,743
4,6,196,0,0,0
4,7,141,0,0,607
4,8,140,0,0,551
4,9,141,0,0,0
4,10,143,0,0,0
4,11,142,0,0,0
4,12,141,0,0,0
4,13,140,0,0,0
4,14,137,0,0,0
4,15,0,0,0,0
4,0,140,0,0,0
4,1,140,0,0,0
4,2,134,0,0,0
4,3,139,0,0,0
4,4,140,0,0,0
4,5,136,0,0,0
4,6,143,0,0,679
4,7,138,0,0,0
4,8,136,0,0,0
4,9,138,0,0,0
4,10,138,0,0,0
4,11,137,0,0,0
4,12,137,0,0,0
4,13,136,0,0,0
4,14,136,0,0,0
4,15,0,0,0,0
4,0,138,0,0,0
4,1,136,0,0,0
4,2,134,0,0,0
4,3,137,0,0,0
4,4,140,0,0,0
4,5,133,0,0,0
4,6,138,0,0,0
4,7,136,0,0,0
4,8,136,0,0,0
4,9,136,0,0,0
4,10,135,0,0,0
4,11,137,0,0,0
4,12,137,0,0,0
4,13,135,0,0,0
4,14,135,0,0,0
4,15,0,0,0,0
4,0,136,0,0,0
4,1,136,0,0,0
4,2,133,0,0,0
4,3,134,0,0,0
4,4,136,0,0,0
4,5,134,0,0,0
4,6,136,0,0,0
4,7,136,0,0,0
4,8,136,0,0,0
4,9,133,0,0,0
4,10,133,0,0,0
4,11,136,0,0,0
4,12,135,0,0,0
4,13,136,0,0,0
4,14,135,0,0,0
4,15,0,0,0,0
4,0,135,0,0,0
4,1,132,0,0,0
4,2,132,0,0,0
4,3,134,0,0,0
4,4,136,0,0,0
4,5,132,0,0,0
4,6,136,0,0,0
4,7,133,0,0,0
4,8,134,0,0,0
4,9,133,0,0,0
4,10,132,0,0,0
4,11,135,0,0,0
4,12,135,0,0,0
4,13,134,0,0,0
4,14,132,0,0,0
4,15,0,0,0,0
4,0,136,0,0,0
4,1,132,0,0,0
4,2,133,0,0,0
4,3,134,0,0,0
4,4,136,0,0,0
4,5,133,0,0,0
4,6,134,0,0,0
4,7,133,0,0,0
4,8,132,0,0,0
4,9,133,0,0,0
4,10,132,0,0,0
4,11,136,0,0,0
4,12,132,0,0,0
4,13,133,0,0,0
4,14,132,0,0,0
4,15,0,0,0,0
4,0,134,0,0,0
4,1,132,0,0,0
4,2,131,0,0,0
4,3,132,0,0,0
4,4,132,0,0,0
4,5,132,0,0,0
4,6,136,0,0,0
4,7,133,0,0,0
4,8,132,0,0,0
4,9,133,0,0,0
4,10,133,0,0,0
4,11,135,0,0,0
4,12,129,0,0,0
4,13,131,0,0,0
4,14,132,0,0,0
4,15,0,0,0,0
4,0,133,0,0,0
4,1,132,0,0,0
4,2,129,0,0,0
4,3,131,0,0,0
4,4,134,0,0,0
4,5,131,0,0,0
4,6,134,0,0,0
4,7,0,0,0,0
4,8,0,0,0,0
4,9,0,0,0,0
4,10,0,0,0,0
4,11,0,0,0,0
4,12,0,0,0,0
4,13,0,0,0,0
4,14,0,0,0,0
4,15,0,0,0,0
4,0,0,0,0,0
4,1,0,0,0,0
4,2,0,0,0,0
4,3,0,0,0,0
4,4,0,0,0,0
4,5,0,0,0,0
4,6,0,0,0,0
5,7,77,0,0,0
5,8,77,0,0,0
5,9,76,0,0,0
5,10,77,0,0,0
5,11,76,0,0,0
5,12,78,0,0,0
5,13,78,0,0,0
5,14,79,0,0,0
5,15,0,0,0,0
5,0,77,0,0,0
5,1,79,0,0,0
5,2,77,0,0,0
5,3,77,0,0,0
5,4,79,0,0,0
5,5,77,0,0,0
5,6,78,0,0,0
5,7,78,0,0,0
5,8,80,0,0,0
5,9,82,0,0,0
5,10,91,0,0,0
5,11,103,0,0,0
5,12,115,0,0,0
5,13,126,0,0,0
5,14,138,0,0,0
5,15,0,0,0,0
5,0,152,0,0,0
5,1,155,0,0,0
5,2,154,0,0,0
5,3,152,0,0,0
5,4,148,0,0,0
5,5,142,0,0,0
5,6,78,0,0,0
5,7,132,0,0,0
5,8,125,0,0,0
5,9,117,0,0,0
5,10,112,0,0,0
5,11,108,0,0,0
5,12,106,0,0,479
5,13,101,0,0,431
5,14,100,0,0,351
5,15,0,0,0,0
5,0,95,0,0,231
5,1,93,0,0,151
5,2,92,0,0,103
5,3,91,0,0,39
5,4,93,0,0,999
5,5,89,0,0,935
5,6,138,0,0,0
5,7,88,0,0,799
5,8,89,0,0,727
5,9,88,0,0,687
5,10,86,0,0,631
5,11,87,0,0,551
5,12,88,0,0,0
5,13,85,0,0,0
5,14,86,0,0,0
5,15,0,0,0,0
5,0,87,0,0,0
5,1,85,0,0,0
5,2,85,0,0,0
5,3,85,0,0,0
5,4,88,0,0,0
5,5,84,0,0,0
5,6,90,0,0,863
5,7,86,0,0,0
5,8,86,0,0,0
5,9,85,0,0,0
5,10,83,0,0,0
5,11,85,0,0,0
5,12,86,0,0,0
5,13,81,0,0,0
5,14,84,0,0,0
5,15,0,0,0,0
5,0,83,0,0,0
5,1,82,0,0,0
5,2,85,0,0,0
5,3,85,0,0,0
5,4,84,0,0,0
5,5,82,0,0,0
5,6,86,0,0,0
5,7,81,0,0,0
5,8,83,0,0,0
5,9,82,0,0,0
5,10,81,0,0,0
5,11,82,0,0,0
5,12,85,0,0,0
5,13,80,0,0,0
5,14,84,0,0,0
5,15,0,0,0,0
5,0,83,0,0,0
5,1,81,0,0,0
5,2,81,0,0,0
5,3,83,0,0,0
5,4,83,0,0,0
5,5,81,0,0,0
5,6,86,0,0,0
5,7,80,0,0,0
5,8,82,0,0,0
5,9,83,0,0,0
5,10,81,0,0,0
5,11,80,0,0,0
5,12,84,0,0,0
5,13,80,0,0,0
5,14,82,0,0,0
5,15,0,0,0,0
5,0,80,0,0,0
5,1,80,0,0,0
5,2,80,0,0,0
5,3,81,0,0,0
5,4,83,0,0,0
5,5,83,0,0,0
5,6,84,0,0,0
5,7,80,0,0,0
5,8,81,0,0,0
5,9,83,0,0,0
5,10,80,0,0,0
5,11,81,0,0,0
5,12,82,0,0,0
5,13,77,0,0,0
5,14,80,0,0,0
5,15,0,0,0,0
5,0,80,0,0,0
5,1,78,0,0,0
5,2,81,0,0,0
5,3,80,0,0,0
5,4,80,0,0,0
5,5,81,0,0,0
5,6,82,0,0,0
5,7,81,0,0,0
5,8,82,0,0,0
5,9,82,0,0,0
5,10,78,0,0,0
5,11,79,0,0,0
5,12,81,0,0,0
5,13,79,0,0,0
5,14,80,0,0,0
5,15,0,0,0,0
5,0,78,0,0,0
5,1,81,0,0,0
5,2,82,0,0,0
5,3,81,0,0,0
5,4,81,0,0,0
5,5,79,0,0,0
5,6,81,0,0,0
5,7,81,0,0,0
5,8,80,0,0,0
5,9,82,0,0,0
5,10,76,0,0,0
5,11,79,0,0,0
5,12,81,0,0,0
5,13,78,0,0,0
5,14,80,0,0,0
5,15,0,0,0,0
5,0,80,0,0,0
5,1,80,0,0,0
5,2,83,0,0,0
5,3,80,0,0,0
5,4,80,0,0,0
5,5,79,0,0,0
5,6,82,0,0,0
5,7,0,0,0,0
5,8,0,0,0,0
5,9,0,0,0,0
5,10,0,0,0,0
5,11,0,0,0,0
5,12,0,0,0,0
5,13,0,0,0,0
5,14,0,0,0,0
5,15,0,0,0,0
5,0,0,0,0,0
5,1,0,0,0,0
5,2,0,0,0,0
5,3,0,0,0,0
5,4,0,0,0,0
5,5,0,0,0,0
5,6,0,0,0,0
6,7,81,0,0,0
6,8,84,0,0,0
6,9,83,0,0,0
6,10,81,0,0,0
6,11,83,0,0,0
6,12,83,0,0,0
6,13,82,0,0,0
6,14,81,0,0,0
6,15,0,0,0,0
6,0,80,0,0,0
6,1,83,0,0,0
6,2,84,0,0,0
6,3,81,0,0,0
6,4,82,0,0,0
6,5,82,0,0,0
6,6,82,0,0,0
6,7,82,0,0,0
6,8,86,0,0,0
6,9,89,0,0,0
6,10,98,0,0,0
6,11,111,0,0,0
6,12,123,0,0,0
6,13,133,0,0,0
6,14,145,0,0,0
6,15,0,0,0,0
6,0,162,0,0,0
6,1,160,0,0,0
6,2,163,0,0,0
6,3,158,0,0,0
6,4,153,0,0,0
6,5,148,0,0,0
6,6,81,0,0,0
6,7,134,0,0,0
6,8,132,0,0,0
6,9,126,0,0,0
6,10,119,0,0,0
6,11,115,0,0,495
6,12,113,0,0,463
6,13,110,0,0,375
6,14,105,0,0,311
6,15,0,0,0,0
6,0,104,0,0,183
6,1,95,0,0,119
6,2,97,0,0,55
6,3,95,0,0,1023
6,4,95,0,0,951
6,5,97,0,0,887
6,6,143,0,0,0
6,7,92,0,0,775
6,8,94,0,0,695
6,9,94,0,0,631
6,10,89,0,0,567
6,11,94,0,0,0
6,12,91,0,0,0
6,13,94,0,0,0
6,14,93,0,0,0
6,15,0,0,0,0
6,0,91,0,0,0
6,1,89,0,0,0
6,2,92,0,0,0
6,3,88,0,0,0
6,4,90,0,0,0
6,5,93,0,0,0
6,6,94,0,0,847
6,7,88,0,0,0
6,8,93,0,0,0
6,9,90,0,0,0
6,10,86,0,0,0
6,11,89,0,0,0
6,12,88,0,0,0
6,13,88,0,0,0
6,14,90,0,0,0
6,15,0,0,0,0
6,0,88,0,0,0
6,1,87,0,0,0
6,2,88,0,0,0
6,3,87,0,0,0
6,4,87,0,0,0
6,5,87,0,0,0
6,6,90,0,0,0
6,7,85,0,0,0
6,8,86,0,0,0
6,9,89,0,0,0
6,10,85,0,0,0
6,11,89,0,0,0
6,12,87,0,0,0
6,13,86,0,0,0
6,14,88,0,0,0
6,15,0,0,0,0
6,0,88,0,0,0
6,1,85,0,0,0
6,2,86,0,0,0
6,3,85,0,0,0
6,4,84,0,0,0
6,5,86,0,0,0
6,6,88,0,0,0
6,7,84,0,0,0
6,8,88,0,0,0
6,9,86,0,0,0
6,10,84,0,0,0
6,11,87,0,0,0
6,12,85,0,0,0
6,13,86,0,0,0
6,14,87,0,0,0
6,15,0,0,0,0
